ID	spreader	Tweets
8defff9045e2b356100be0f13db575d5	0	RT #USER#: ¡Nos vemos esta tarde a las 18h! #URL#
8defff9045e2b356100be0f13db575d5	0	RT #USER#: Aquí con la calo, apoyando a la compa Qué os jodan Carrefour!!!! 😡 #URL#
8defff9045e2b356100be0f13db575d5	0	El viernes, todo el mundo al #USER#. Solo la solidaridad nos hará invencibles. #URL#
8defff9045e2b356100be0f13db575d5	0	RT #USER#: A punto de proyectar el documental #USER# en #USER# de Madrid! A les 19h. Que nadie se lo pierda!!!
8defff9045e2b356100be0f13db575d5	0	Aquí un pequeño vídeo de 2 minutos #URL#
8defff9045e2b356100be0f13db575d5	0	¡Mañana por nuestro primer aniversario te esperamos en las jornadas por la amnistía! #URL#
8defff9045e2b356100be0f13db575d5	0	Después llega el turno del punk rock vallekano de mano de #USER# con canciones como está Operación Ogro #URL#
8defff9045e2b356100be0f13db575d5	0	Después junto con el Colectivo Warriors podremos disfrutar de raps como estos #URL#
8defff9045e2b356100be0f13db575d5	0	"Después de las charlas contaremos con la actuación de ""Manifiesto Octubre"" #URL#"
8defff9045e2b356100be0f13db575d5	0	RT #USER#: HOY viernes en La Villana #URL#
8defff9045e2b356100be0f13db575d5	0	RT #USER#: ➡️ Muestras solidarias de #USER# Podéis enviarnos las muestras a llibertatpablohasel#USER#.com
8defff9045e2b356100be0f13db575d5	0	[#HASHTAG#] Primer punto de nuestro programa antirrepresivo: AMNISTÍA TOTAL. #URL#
8defff9045e2b356100be0f13db575d5	0	RT #USER#: Jornadas por la Amnistía el 25 de mayo en #USER# organizadas por #USER# #URL#
8defff9045e2b356100be0f13db575d5	0	RT #USER#: El #USER# reflexiona sobre la represión y como combatirla #HASHTAG# #URL#
8defff9045e2b356100be0f13db575d5	0	RT #USER#: Marco del Movimiento Antirrepresivo de Madrid #USER# en las jornadas de #USER# #URL#
8defff9045e2b356100be0f13db575d5	0	Reprimen al pueblo, para proteger al fascismo #URL#
8defff9045e2b356100be0f13db575d5	0	Todo nuestro apoyo y solidaridad a las compañeras represaliadas por defender a los barrios del fascismo #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# El de las huestes de la banda PsoEta. Mira que es Sinverguenza.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Felicidades Maje es una sensación tan maravillosa !!!
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Hay que investigar también si su madre tiene un salario público? #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Hasta que la inhabiliten dará por cul...
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Adorador de Etarras y el Chepas .. 🤮
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Mucha suerte. Los catalanes os necesitan de una manera desesperada. La razón está de vuestra parte. ❤🍀
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Esta cuenta tiene que ser una parodia, ¿no?
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# No sé si me leen, yo leo y rt a todos que ponen cosas de interés, aunque no me sigan, así porque si, no! 🤷‍♀️🙏
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Que conste que el twit lo han puesto ellos, que yo luego no quiero problemas. #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: ¿Pero qué hace con el pie? ¿Matar hormigas fascistas? Jaja.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: #USER# #USER# Victoria, con tu permiso te cojo la imagen, es maravillosa
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Por supuesto !!!!!! 💖
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Simplemente, espectacular!! Aún le duele la boca al reportero de RTVE...👏{°)
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Si Ábalos era el encargado de la moción de censura de Murcia, normal que vaya a fracasar. #HASHTAG#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Y el candidato del PSOE para la CAM es : Ángel Gabilondo...
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: La Torre de Babel se va a quedar pequeña... Bable y aragonés lengua oficiales? #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: No , ella , no ... pero nosotros sabemos lo que es un 2 de mayo...
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: El fascismo siempre es el antifascismo #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	"RT #USER#: Será el 4 de mayo el nuevo ""2 de mayo""? No contra los franceses, pero sí por la libertad. Por Madrid, por España!!!"
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: #USER# El finísimo porque para cuidar de los niños Pablo no se presta....eso en casa de la Ninistra de Igualdad😂🤣😂🤣
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: #USER# Oye, que lo de las rodillas coloradas tiene su mérito, que fue ella solita #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Por supuesto que si El trabajito fino lo hizo ella. No le quitamos su mérito
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Por favor que se quede así. Que este hombre sea recordado por esto. #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	Los españoles no queremos ésto y ésto ya empezamos a tener. Españoles despertad YA.!!!!! #HASHTAG# #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Querían que fuese de morado acaso ? 🙄
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Lo tengo block
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# No se atreven a ir a las calles los chulos PsoEta!
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: 🇪🇸cuanto facha hay en España ... 🇪🇸
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Covidiota zumbada molestando a un anciano. Que se quede sin respirar porque en los hospitales hay gente
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Que ganas encontrarme uno o una así en la calle 🤬
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Murcia tiene el coraje para doblegar a los traidores y a los tránsfugas. Y España también. 💪🇪🇸 #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# #USER# #USER# #USER# Cómo me gustaría verlos, recibiendo el aplauso de los españoles !!
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Esperan para despertar en las calles o en las urnas.. porque no sé yo ...
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Favores debidos ...
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: ¿Crees que Ayuso ganará las elecciones en Madrid? 🔄Sí ❤️NO
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# #USER# Y cada vez menos Naranja. Gracias a Dios!
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Pues pínchense los caldos que quiera, señora, pero que no puede obligar a nadie a vacunarse, porque es ilegal. Punto.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# 😂😂 existe y fuerte !!!
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Entonces no está mal!!💪
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: La auditoría de VOX desvela una estafa de casi 4.000 millones de euros en la Junta de Susana Díaz #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	Tú Eliges !!! IZQUIERDA o DERECHA ! Destrucción o Vida y Libertad !! #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Tiene el cerebro 🧠 ídem, 💦
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Es que quitar 4 🎗 para la foto y te digan facha crea trauma, eh #USER#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Dos que duerme en el mismo colchón ... Estaba claro que esto tenía que salir por algún lado. 😒 #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Isabel Díaz Ayuso cesa al vicepresidente Ignacio Aguado y a todos los consejeros de Ciudadanos
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# A vuestra cueva!!!
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Las corridas le gustan...,
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Po el bien de Madrid, por el bien de España!! #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Mociones de censura de CIUDADANOS (junto con el PSOE) o cómo acelerar tu extinción por la vía más rápida
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: .#USER# debe disolver y convocar elecciones de manera inmediata #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# #USER# Y riendo, que asco de Mari lamaska, Sinverguenza, miserable !!
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Te sirve todas las respuestas que estás obteniendo aquí para salir ya de ese partido ? 💪
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Monasterio subvencionando menas ? 😳 y el etc no sé qué es, pero no sería así, con las dos juntas.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Andalucía a que esperamos?????? #USER# #USER# #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Vengo, dejo esto por aquí y me voy lentamente. #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# PP se define como centro derecha 😳 por lo tanto derecha es sólo Vox. #HASHTAG#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Vamos Ayuso!! Estabas tardando en quitarte de en medio a Cs
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Pues si, lo siento por Ayuso, no por PP. #HASHTAG#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Entre PP, Cs y por supuesto la ineptitud de PSOE y Podemos se lo están poniendo a huevo a VOX.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# No puedoooo !!!!!!!😫
3f34d6c3ee1b69d617db2b7fd928f5d2	1	De ésos en este gobierno tenemos por desgracia a mansalva!!😢 #USER# #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# #USER# Los borregos siguen creyendo, que nivel de estulticia 🤬
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: #USER# sigue a cualquiera Es vergonzoso
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Y cuesta abajo !!🤬
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Excepto Vox que se ha quedado solo, eso no sale en esa imagen.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Es que eres ínculta 14 meses ? Que gilipuá, son algunos animales, vuelve a tu cueva anda.,
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Obediencia y €€€€
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Tardaremos pero al menos no estarán tranquilos !!💪
3f34d6c3ee1b69d617db2b7fd928f5d2	1	Vuelven a su celda !!! Tirititi... la próxima que salga el Junqui saldrá rodando🏐 😂 #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Siii un cargamento infinito de “japutas”.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Lo de esta gentvza no tiene nombre. 🤬🤬🤬🤬🤬🤬🤬🤬🤬
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: #USER# Magnífico como siempre 👏👏👏 #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: #USER# Muy bueno Marcial. Qué razón llevas en lo expuesto...{°)
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Vosotros veréis qué hacéis . No hay nada más vergonzoso que los tibios. 😒 #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Ainss, el SEPE también PARA...{°) El SEPE sufre un ataque informático que paraliza sus servicios #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: #USER# Espero que me respondas si estás de acuerdo con tu amiga . Si no la que te bloquearé seré yo.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Francia ampara al propietario y acelera los desalojos exprés de okupas de cualquier tipo de viviendas
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Que caricia con mano abierta tienes, hija de pVuta!
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Y siempre tienen una excusa para defender a vioIadores y asesin0s #HASHTAG# #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Las hipócritas enfermas !!🤢🤮 #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Viendo el perfil se entiende mejor su twitt..... #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Gritos y empujones a los medios en la manifestación feminista prohibida de Sol: #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: S. O. S Seguimiento y RT al terror de los lazis!!!!
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Podemos vandaliza su propia sede para culpar a VOX y cometen el error de coger el color del spray morado. 🤣
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: #HASHTAG# Mi padre, mis hijos, mi nieto... no son asesinos por ser hombres. #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Lo otra !!! 🤦‍♀️
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Fiesta de los aerosoles... #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: #USER# #HASHTAG# Se han quedado muchos atrás por el criminal acto del gobierno #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Por todos aquellos que por la ineficacia de este gobierno ya no están #HASHTAG# #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# -100.000 mil millones, hartitos nos tienen 🤬 #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: De 0 a 10 ¿Que nota le pondrías a estos dos? Empiezo yo 0 #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Protestas en Australia por querer imponer el pasaporte sanitario.🤔🇪🇦 #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Decepción máxima, PP, vendido.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Lo bueno del 9-M es que Irene Montero volverá a la irrelevancia natural de ser la mujer de Pablo. #HASHTAG#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Esas cositas que tiene Podemos. 😂😂😂😂😂😂😂😂😂 #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Así es, pero hoy en Bcn si han salido en una zona y de distancia nada 🤬
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Mascarillas y distancia ..... vaya, vaya!!
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Mañana si cuentas de bien me siguen vuelvo a hacer esto #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Ya lo bloquee que asco de niñato !
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: #USER# Y sin hacer tanto escándalo 😍😍
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: #USER# Mafia, y de la peor
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Tu visita al dentista o urólogo pendiente fantoche, ahora bloquea y ponlos en twit como haces con otros indigente mental.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Le hemos contestado al aprendiz de machito
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# El machito que me dura 2 Segundos y doy mujer, #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# El más Hdp eres tú pollito.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Coño, menudo cubierto obrero...
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Y tiene una estatua en Madrid.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: La viva imagen del cantamañanas y vendedor de crecepelos de los pueblos. #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# No me caben aquí todos !!!!!
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Éste es el ejemplo de mujer que quiero que sigan mis hijas, no el de la ninistra coIocada.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Un año? Yo creo que llevamos 140 años de ERROR SOCIALISTA!!! {°) Un año de errores que España sigue repitiendo
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: CONSEJO: Donde tengas la p0lla, no metas los Goya...{°)
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# En fin, ni un segundo mereces .
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Eres un Bot !! o en vuestro lenguaje una Bota ! 😂
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: #USER# Contra un hombre no tendrías mundo para correr, y lo sabes. 😏 #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Y tú de quien ERE?🙄
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# No entiendo, de ha hecho croquetas con su cerebro 🧠? 🙄
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Dios mirad esto y ampliar fecha os suena? #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# El Chepas se las pidió todas.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# La incultura y la in-educación no hay otra !
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# El #USER# no me queda claro cómo se define, su estado quizá sea “gaseoso”? 🙄
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Madre mía !!🤦‍♀️🤮
3f34d6c3ee1b69d617db2b7fd928f5d2	1	Que bien definido !!!! #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Los excesos del capitalismo. No todo iba a ser bueno en el libre mercado. #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Seguido y RT 💪🇪🇸
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# UGTT será ahora ? Union Gilipollas Trileros Todos !!
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Pues como en Cat, se sientan como quieran, pero tienen Dni y pasaporte español 💪🇪🇸
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Del «hambre y la guerra»... #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Bar en la provincia de Palencia. Con dos cojones !!! 👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏 #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Chiqui Montero. El socialismo y la verdad no pueden mezclarse! 🤦🏼‍♀️ #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# 😂😂😂 Hola por supuesto siempre ven contra de los pringaos.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Un 30% dicen estos 🤦‍♀️ Pero hombre, borra el tuit o rectifica que da vergüenza ajena
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Este es el Nivel Feminista, castrar a los hombres y no lo dice cualquiera
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Gilipuá, inculta, venga a leer y viajar a ver si aprendes algo o tus neuronas no dan Iara más.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Ocúpate del pedigrí de los indepes y Cía.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: #USER# Esta perturbada loca e inútil es concejal ?? Pero si está como una cabra 🐐 🤦🏻‍♀️
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: #USER# #USER# 🤦🤦🤦🤦🤦 Y esta sigue libre.?
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Pero esta demente, esta pidiendo a gritos que la ingresen en un psiquiatrico. Por su salud mental y por nuestra seguridad.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Cuando le das un altavoz a quien sufrió en el colegio por el simple hecho de que sufriera en el colegio.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: 58.000 euros de complemento de productividad para que te den por culo 🤦‍♀️
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Cada vez que veas a Sánchez, no olvides esta imagen. #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Ése es el caso !!!🤦‍♀️
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: ¿Que preferís? ❤ Echenique en la prisión 🔁 Echenique devuelto a Argentina
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Xacto no le interesa además.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# En Cat no la anulan y en otras CCAA tampoco, de quien será la culpa ? Donde está la pelotita?...
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Dos vacunas en Abu Dhabi son un escándalo, treinta mil vacunas desaparecidas en España, no.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: FALSOS DE LA ROTUNDA FALSEDAD...{°) A Dios rogando y con el mazo dando. #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Ciudad entera marginal y toda Cat, camino lleva! 🤦‍♀️
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# 🙄 veremos el después ? 🤦‍♀️
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: #HASHTAG# Antes de los efectos secundarios. 😔🤦‍♂️😇 #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Pueden practicar en casa? 🙄 #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Tiene toda la razón!!
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Por supuesto es la ironía !!
3f34d6c3ee1b69d617db2b7fd928f5d2	1	De piedra me quedo también ! 😂 #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Put0 payaso, malo como actor y malo en todo !
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# #USER# Lo peor los mg que tiene no me puedo imaginar tanto ignorante, madre mía 🤦‍♀️
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: #USER# Pero si nacionalizamos Catalunya te quejas... aclárate palet0.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Llevan muchos años consentido por los varios gobiernos !🤬
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: #USER# #USER# Cómo me cargó una ciudad en 4 años.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: NEGRA REPUTACIÓN DE ESPAÑA 04.03.21 Otra semana negra para la reputación internacional de España...{°)
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Y el francés en Galapastar por el Marqués de la SIM.... Tócate los huev0s!!!
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: El FBI confirma que no se disparó un tiro ni se confiscó ningún arma en el asalto al Congreso. Vaya. #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Me encanta !!! Así sí!!👏🏼👏🏼
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Primeras multas de hasta 9.200 euros en Suiza por llevar burka #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Albert que puedes esperar de un cínico miserable
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Curioso dejéis de nombrar a Vox, que también está en la coalición !!!!!!🙄
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Irene Montero no condena la violación de cuatro magrebíes a una mujer en Canarias #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Esto es Cuba... A qué esperamos en España para despertar?? #HASHTAG# #HASHTAG#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Exacto, ojalá les hiciesen caso a ésos médicos, si no hay autopsias.... sólo dirán Covid
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: ¿Ahora que empezábamos a conocernos? ¿Después de 3 años en prisión preventiva? Ay Lola, Lola...
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# El Gran Golpe, por capítulos .
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Dios que incultura y ésto es periodismo ? Si del malo y partidista. Asco!
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Cierre tvs manipuladoras, subvencionadas por gobiernos crimínales !
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# El Covid que me dijo el médico 🤷‍♀️
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: Veamos. Si sigues a esto eres un infiItrado reportador. Fin de la cita. #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Pero no es un virus es una bacteria !
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: #USER# No se pueden enseñar todas las cartas en la partida!! Deja algo para próximas jugadas...{°)
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Para hacerlo más creíble ? 😂
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Con el miedo, casi todo ganado. 🤷‍♀️
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Y lo que deben tener guardado en el “trastero “
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Son enfermos y malos = Hdlgp
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: ¿A quién votarás en las próximas elecciones?:
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Mu Fina la jo tía se ha vuelto, pero por más que lo intente no deja de estar donde está, por lo que ya sabemos y ella sabe.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: #USER# A la cuidadora de echeminga o a tu niñera también las habéis regularizado?
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Motivos tenemos hasta el infinito y porqué no salimos ? Que nos pasa ? 🤬
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Es una detrás de otra Ignacio !!🤬 #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# De qué año ? 🙄
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Por si acaso haz pantallazo y lo volvemos a RT.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Ni han buscado a ése nivel !! Ningún gobierno ha tenido ... para tirar de la manta y caiga quien caiga. Limpieza total !🤬
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Siguen viviendo en su mundo imaginario !!🤦‍♀️
3f34d6c3ee1b69d617db2b7fd928f5d2	1	RT #USER#: A reír con el género femenino. #URL#
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Cierto, otra manipulación, es lo que pienso.
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# #USER# Ni se me ocurriría pedir 50, con dos de quita y pon 😀
3f34d6c3ee1b69d617db2b7fd928f5d2	1	#USER# Pues que me caigan como a ti, me da igual, en éso se apoyan en los borregos, que por desgracia son demasiados. 🤗
3f34d6c3ee1b69d617db2b7fd928f5d2	1	La OMS está bien ? Que coherencia, un día mucho y otro para qué. A la espera del seguiente capítulo !🤦‍♀️ #URL#
